timestamp,city,temperature_C,humidity_%,air_quality_index,weather_condition
2023-01-08 04:00:00,Johannesburg,17.2,68,175,Sunny
2023-01-08 04:00:00,Cape Town,19.8,67,155,Cloudy
2023-01-08 04:00:00,Durban,17.7,44,165,Rainy
2023-01-08 04:00:00,Pretoria,23.0,73,145,Rainy
2023-01-08 04:00:00,Bloemfontein,29.6,70,161,Stormy
2023-01-08 05:00:00,Johannesburg,32.2,88,138,Sunny
2023-01-08 05:00:00,Cape Town,22.1,84,33,Cloudy
2023-01-08 05:00:00,Durban,24.1,65,136,Rainy
2023-01-08 05:00:00,Pretoria,16.5,89,35,Foggy
2023-01-08 05:00:00,Bloemfontein,20.2,54,59,Cloudy
2023-01-08 06:00:00,Johannesburg,22.2,76,153,Stormy
2023-01-08 06:00:00,Cape Town,21.7,76,64,Sunny
2023-01-08 06:00:00,Durban,23.2,48,142,Foggy
2023-01-08 06:00:00,Pretoria,26.5,68,106,Cloudy
2023-01-08 06:00:00,Bloemfontein,16.6,56,138,Cloudy
2023-01-08 07:00:00,Johannesburg,23.6,71,51,Rainy
2023-01-08 07:00:00,Cape Town,16.0,88,170,Cloudy
2023-01-08 07:00:00,Durban,22.7,73,138,Sunny
2023-01-08 07:00:00,Pretoria,25.2,42,71,Sunny
2023-01-08 07:00:00,Bloemfontein,24.5,73,138,Cloudy
2023-01-08 08:00:00,Johannesburg,15.7,83,168,Rainy
2023-01-08 08:00:00,Cape Town,17.7,78,97,Foggy
2023-01-08 08:00:00,Durban,26.8,63,154,Foggy
2023-01-08 08:00:00,Pretoria,12.9,74,170,Rainy
2023-01-08 08:00:00,Bloemfontein,21.0,56,128,Stormy
2023-01-08 09:00:00,Johannesburg,33.7,57,133,Sunny
2023-01-08 09:00:00,Cape Town,27.3,58,114,Stormy
2023-01-08 09:00:00,Durban,18.8,47,57,Rainy
2023-01-08 09:00:00,Pretoria,24.3,58,93,Stormy
2023-01-08 09:00:00,Bloemfontein,25.8,66,146,Rainy
2023-01-08 10:00:00,Johannesburg,13.6,86,169,Foggy
2023-01-08 10:00:00,Cape Town,27.7,60,168,Foggy
2023-01-08 10:00:00,Durban,18.6,59,75,Stormy
2023-01-08 10:00:00,Pretoria,22.4,51,99,Stormy
2023-01-08 10:00:00,Bloemfontein,21.4,87,137,Sunny
2023-01-08 11:00:00,Johannesburg,16.1,83,81,Foggy
2023-01-08 11:00:00,Cape Town,23.3,75,131,Sunny
2023-01-08 11:00:00,Durban,27.2,50,172,Stormy
2023-01-08 11:00:00,Pretoria,25.7,89,111,Rainy
2023-01-08 11:00:00,Bloemfontein,22.9,67,33,Foggy
2023-01-08 12:00:00,Johannesburg,21.5,48,101,Rainy
2023-01-08 12:00:00,Cape Town,29.0,84,110,Sunny
2023-01-08 12:00:00,Durban,15.1,47,176,Sunny
2023-01-08 12:00:00,Pretoria,26.8,77,96,Cloudy
2023-01-08 12:00:00,Bloemfontein,25.0,85,60,Foggy
2023-01-08 13:00:00,Johannesburg,7.3,55,143,Foggy
2023-01-08 13:00:00,Cape Town,31.8,82,96,Sunny
2023-01-08 13:00:00,Durban,20.8,49,71,Rainy
2023-01-08 13:00:00,Pretoria,29.1,51,64,Foggy
2023-01-08 13:00:00,Bloemfontein,28.5,69,86,Sunny
2023-01-08 14:00:00,Johannesburg,21.4,76,30,Cloudy
2023-01-08 14:00:00,Cape Town,20.2,54,66,Stormy
2023-01-08 14:00:00,Durban,24.3,40,64,Foggy
2023-01-08 14:00:00,Pretoria,24.4,41,133,Stormy
2023-01-08 14:00:00,Bloemfontein,29.7,53,157,Rainy
2023-01-08 15:00:00,Johannesburg,18.5,43,131,Cloudy
2023-01-08 15:00:00,Cape Town,24.4,53,63,Foggy
2023-01-08 15:00:00,Durban,12.7,84,90,Stormy
2023-01-08 15:00:00,Pretoria,18.4,73,153,Stormy
2023-01-08 15:00:00,Bloemfontein,23.7,55,131,Sunny
2023-01-08 16:00:00,Johannesburg,14.0,73,68,Stormy
2023-01-08 16:00:00,Cape Town,18.2,42,165,Rainy
2023-01-08 16:00:00,Durban,18.1,66,147,Stormy
2023-01-08 16:00:00,Pretoria,19.6,68,82,Rainy
2023-01-08 16:00:00,Bloemfontein,22.9,69,42,Rainy
2023-01-08 17:00:00,Johannesburg,28.0,60,176,Sunny
2023-01-08 17:00:00,Cape Town,28.8,61,60,Cloudy
2023-01-08 17:00:00,Durban,15.5,56,52,Rainy
2023-01-08 17:00:00,Pretoria,21.3,75,83,Stormy
2023-01-08 17:00:00,Bloemfontein,27.4,59,143,Stormy
2023-01-08 18:00:00,Johannesburg,26.0,63,108,Rainy
2023-01-08 18:00:00,Cape Town,17.1,61,59,Stormy
2023-01-08 18:00:00,Durban,16.2,62,37,Foggy
2023-01-08 18:00:00,Pretoria,22.3,57,41,Sunny
2023-01-08 18:00:00,Bloemfontein,12.8,57,127,Stormy
2023-01-08 19:00:00,Johannesburg,21.9,50,134,Sunny
2023-01-08 19:00:00,Cape Town,17.9,70,122,Rainy
2023-01-08 19:00:00,Durban,27.6,65,47,Rainy
2023-01-08 19:00:00,Pretoria,26.8,62,117,Rainy
2023-01-08 19:00:00,Bloemfontein,16.8,89,37,Sunny
2023-01-08 20:00:00,Johannesburg,17.7,50,150,Stormy
2023-01-08 20:00:00,Cape Town,27.6,40,136,Foggy
2023-01-08 20:00:00,Durban,25.6,83,129,Sunny
2023-01-08 20:00:00,Pretoria,19.6,57,172,Foggy
2023-01-08 20:00:00,Bloemfontein,21.4,45,141,Stormy
2023-01-08 21:00:00,Johannesburg,25.2,51,174,Stormy
2023-01-08 21:00:00,Cape Town,21.7,72,89,Sunny
2023-01-08 21:00:00,Durban,31.9,66,149,Cloudy
2023-01-08 21:00:00,Pretoria,17.8,60,178,Foggy
2023-01-08 21:00:00,Bloemfontein,24.1,82,42,Rainy
2023-01-08 22:00:00,Johannesburg,19.1,50,46,Foggy
2023-01-08 22:00:00,Cape Town,17.8,43,54,Stormy
2023-01-08 22:00:00,Durban,18.9,58,169,Stormy
2023-01-08 22:00:00,Pretoria,20.4,76,71,Sunny
2023-01-08 22:00:00,Bloemfontein,22.0,78,57,Cloudy
2023-01-08 23:00:00,Johannesburg,17.1,80,128,Rainy
2023-01-08 23:00:00,Cape Town,14.8,53,134,Foggy
2023-01-08 23:00:00,Durban,21.0,46,42,Cloudy
2023-01-08 23:00:00,Pretoria,28.2,70,159,Rainy
2023-01-08 23:00:00,Bloemfontein,20.4,55,166,Stormy
2023-01-09 00:00:00,Johannesburg,20.1,61,129,Stormy
2023-01-09 00:00:00,Cape Town,32.5,84,116,Sunny
2023-01-09 00:00:00,Durban,14.2,63,37,Sunny
2023-01-09 00:00:00,Pretoria,26.1,46,65,Foggy
2023-01-09 00:00:00,Bloemfontein,17.7,83,178,Cloudy
2023-01-09 01:00:00,Johannesburg,27.6,67,83,Cloudy
2023-01-09 01:00:00,Cape Town,23.0,82,42,Rainy
2023-01-09 01:00:00,Durban,21.3,88,147,Foggy
2023-01-09 01:00:00,Pretoria,23.1,86,82,Sunny
2023-01-09 01:00:00,Bloemfontein,29.4,49,75,Foggy
2023-01-09 02:00:00,Johannesburg,23.5,41,110,Stormy
2023-01-09 02:00:00,Cape Town,21.1,75,171,Sunny
2023-01-09 02:00:00,Durban,20.9,86,131,Cloudy
2023-01-09 02:00:00,Pretoria,8.8,56,41,Sunny
2023-01-09 02:00:00,Bloemfontein,21.6,82,151,Stormy
2023-01-09 03:00:00,Johannesburg,22.1,65,94,Sunny
2023-01-09 03:00:00,Cape Town,27.3,86,133,Cloudy
2023-01-09 03:00:00,Durban,18.4,67,56,Stormy
2023-01-09 03:00:00,Pretoria,18.2,86,163,Rainy
2023-01-09 03:00:00,Bloemfontein,22.7,46,62,Foggy
2023-01-09 04:00:00,Johannesburg,17.8,51,45,Rainy
2023-01-09 04:00:00,Cape Town,25.7,55,72,Stormy
2023-01-09 04:00:00,Durban,25.0,75,140,Stormy
2023-01-09 04:00:00,Pretoria,32.0,48,104,Stormy
2023-01-09 04:00:00,Bloemfontein,23.9,47,74,Cloudy
2023-01-09 05:00:00,Johannesburg,27.8,61,88,Stormy
2023-01-09 05:00:00,Cape Town,20.0,80,127,Foggy
2023-01-09 05:00:00,Durban,21.1,73,108,Cloudy
2023-01-09 05:00:00,Pretoria,22.9,43,119,Stormy
2023-01-09 05:00:00,Bloemfontein,19.8,79,166,Cloudy
2023-01-09 06:00:00,Johannesburg,22.9,59,104,Foggy
2023-01-09 06:00:00,Cape Town,14.0,54,61,Foggy
2023-01-09 06:00:00,Durban,21.0,65,135,Cloudy
2023-01-09 06:00:00,Pretoria,18.7,65,54,Sunny
2023-01-09 06:00:00,Bloemfontein,24.0,50,133,Rainy
2023-01-09 07:00:00,Johannesburg,29.1,43,124,Stormy
2023-01-09 07:00:00,Cape Town,16.1,88,81,Rainy
2023-01-09 07:00:00,Durban,26.2,77,86,Foggy
2023-01-09 07:00:00,Pretoria,23.7,89,55,Rainy
2023-01-09 07:00:00,Bloemfontein,25.1,88,143,Sunny
2023-01-09 08:00:00,Johannesburg,16.6,89,44,Rainy
2023-01-09 08:00:00,Cape Town,21.2,71,90,Rainy
2023-01-09 08:00:00,Durban,25.3,57,107,Foggy
2023-01-09 08:00:00,Pretoria,22.9,49,75,Foggy
2023-01-09 08:00:00,Bloemfontein,19.2,69,35,Stormy
2023-01-09 09:00:00,Johannesburg,21.6,68,37,Cloudy
2023-01-09 09:00:00,Cape Town,24.2,67,99,Stormy
2023-01-09 09:00:00,Durban,23.9,80,45,Foggy
2023-01-09 09:00:00,Pretoria,21.9,65,105,Stormy
2023-01-09 09:00:00,Bloemfontein,33.4,50,130,Rainy
2023-01-09 10:00:00,Johannesburg,32.1,77,147,Rainy
2023-01-09 10:00:00,Cape Town,15.2,57,163,Foggy
2023-01-09 10:00:00,Durban,24.7,73,46,Foggy
2023-01-09 10:00:00,Pretoria,19.1,82,72,Stormy
2023-01-09 10:00:00,Bloemfontein,24.1,47,170,Stormy
2023-01-09 11:00:00,Johannesburg,22.1,81,37,Rainy
2023-01-09 11:00:00,Cape Town,18.4,69,94,Cloudy
2023-01-09 11:00:00,Durban,27.2,82,68,Cloudy
2023-01-09 11:00:00,Pretoria,24.8,83,166,Foggy
2023-01-09 11:00:00,Bloemfontein,24.1,76,103,Stormy
2023-01-09 12:00:00,Johannesburg,19.3,67,133,Cloudy
2023-01-09 12:00:00,Cape Town,28.3,41,84,Stormy
2023-01-09 12:00:00,Durban,19.6,76,150,Sunny
2023-01-09 12:00:00,Pretoria,23.3,68,137,Rainy
2023-01-09 12:00:00,Bloemfontein,18.0,48,63,Stormy
2023-01-09 13:00:00,Johannesburg,23.7,40,118,Stormy
2023-01-09 13:00:00,Cape Town,18.8,59,177,Stormy
2023-01-09 13:00:00,Durban,28.6,69,128,Cloudy
2023-01-09 13:00:00,Pretoria,22.5,53,46,Stormy
2023-01-09 13:00:00,Bloemfontein,24.9,57,145,Sunny
2023-01-09 14:00:00,Johannesburg,28.2,57,97,Cloudy
2023-01-09 14:00:00,Cape Town,12.4,40,143,Foggy
2023-01-09 14:00:00,Durban,24.4,44,151,Foggy
2023-01-09 14:00:00,Pretoria,25.3,40,174,Rainy
2023-01-09 14:00:00,Bloemfontein,24.2,80,97,Sunny
2023-01-09 15:00:00,Johannesburg,17.7,44,168,Stormy
2023-01-09 15:00:00,Cape Town,12.3,51,55,Sunny
2023-01-09 15:00:00,Durban,30.4,58,138,Foggy
2023-01-09 15:00:00,Pretoria,25.9,46,69,Stormy
2023-01-09 15:00:00,Bloemfontein,20.5,44,178,Sunny
2023-01-09 16:00:00,Johannesburg,25.3,59,172,Cloudy
2023-01-09 16:00:00,Cape Town,24.7,89,145,Stormy
2023-01-09 16:00:00,Durban,18.7,87,176,Cloudy
2023-01-09 16:00:00,Pretoria,18.0,87,132,Sunny
2023-01-09 16:00:00,Bloemfontein,22.5,66,97,Stormy
2023-01-09 17:00:00,Johannesburg,20.4,54,158,Rainy
2023-01-09 17:00:00,Cape Town,28.3,79,53,Rainy
2023-01-09 17:00:00,Durban,20.2,63,33,Foggy
2023-01-09 17:00:00,Pretoria,13.1,62,138,Stormy
2023-01-09 17:00:00,Bloemfontein,23.6,44,124,Sunny
2023-01-09 18:00:00,Johannesburg,23.7,45,130,Rainy
2023-01-09 18:00:00,Cape Town,19.6,49,164,Foggy
2023-01-09 18:00:00,Durban,27.0,61,76,Stormy
2023-01-09 18:00:00,Pretoria,21.2,43,105,Rainy
2023-01-09 18:00:00,Bloemfontein,25.4,86,170,Stormy
2023-01-09 19:00:00,Johannesburg,16.3,62,87,Foggy
2023-01-09 19:00:00,Cape Town,16.7,64,141,Sunny
2023-01-09 19:00:00,Durban,16.0,66,155,Foggy
2023-01-09 19:00:00,Pretoria,15.1,61,83,Sunny
2023-01-09 19:00:00,Bloemfontein,19.7,60,45,Cloudy
2023-01-09 20:00:00,Johannesburg,22.4,49,61,Rainy
2023-01-09 20:00:00,Cape Town,18.0,73,38,Cloudy
2023-01-09 20:00:00,Durban,25.9,61,46,Sunny
2023-01-09 20:00:00,Pretoria,15.0,43,77,Stormy
2023-01-09 20:00:00,Bloemfontein,27.3,60,130,Sunny
2023-01-09 21:00:00,Johannesburg,17.0,77,94,Sunny
2023-01-09 21:00:00,Cape Town,17.8,56,156,Stormy
2023-01-09 21:00:00,Durban,24.7,63,133,Cloudy
2023-01-09 21:00:00,Pretoria,20.6,78,155,Rainy
2023-01-09 21:00:00,Bloemfontein,23.1,56,102,Sunny
2023-01-09 22:00:00,Johannesburg,15.5,42,110,Sunny
2023-01-09 22:00:00,Cape Town,15.9,88,105,Rainy
2023-01-09 22:00:00,Durban,18.5,40,110,Sunny
2023-01-09 22:00:00,Pretoria,31.4,42,44,Rainy
2023-01-09 22:00:00,Bloemfontein,9.8,43,175,Rainy
2023-01-09 23:00:00,Johannesburg,22.7,88,112,Rainy
2023-01-09 23:00:00,Cape Town,20.0,53,87,Stormy
2023-01-09 23:00:00,Durban,23.5,72,43,Cloudy
2023-01-09 23:00:00,Pretoria,22.3,45,150,Cloudy
2023-01-09 23:00:00,Bloemfontein,36.6,72,112,Foggy
2023-01-10 00:00:00,Johannesburg,13.1,55,163,Stormy
2023-01-10 00:00:00,Cape Town,18.7,79,42,Foggy
2023-01-10 00:00:00,Durban,22.9,70,31,Cloudy
2023-01-10 00:00:00,Pretoria,23.1,61,144,Cloudy
2023-01-10 00:00:00,Bloemfontein,18.1,53,148,Cloudy
2023-01-10 01:00:00,Johannesburg,22.0,42,143,Sunny
2023-01-10 01:00:00,Cape Town,22.3,50,162,Foggy
2023-01-10 01:00:00,Durban,18.8,66,169,Stormy
2023-01-10 01:00:00,Pretoria,14.4,67,107,Foggy
2023-01-10 01:00:00,Bloemfontein,27.6,44,147,Cloudy
2023-01-10 02:00:00,Johannesburg,18.4,89,141,Stormy
2023-01-10 02:00:00,Cape Town,15.6,80,48,Foggy
2023-01-10 02:00:00,Durban,19.4,69,76,Cloudy
2023-01-10 02:00:00,Pretoria,23.1,78,62,Cloudy
2023-01-10 02:00:00,Bloemfontein,28.9,54,43,Stormy
2023-01-10 03:00:00,Johannesburg,27.7,62,176,Rainy
2023-01-10 03:00:00,Cape Town,24.4,59,58,Stormy
2023-01-10 03:00:00,Durban,28.7,63,111,Rainy
2023-01-10 03:00:00,Pretoria,21.9,49,46,Sunny
2023-01-10 03:00:00,Bloemfontein,20.7,41,35,Stormy
2023-01-10 04:00:00,Johannesburg,23.9,80,111,Rainy
2023-01-10 04:00:00,Cape Town,22.2,65,100,Foggy
2023-01-10 04:00:00,Durban,17.9,64,64,Cloudy
2023-01-10 04:00:00,Pretoria,18.7,55,31,Sunny
2023-01-10 04:00:00,Bloemfontein,26.7,61,68,Stormy
2023-01-10 05:00:00,Johannesburg,15.6,66,49,Rainy
2023-01-10 05:00:00,Cape Town,19.3,83,176,Foggy
2023-01-10 05:00:00,Durban,20.6,59,140,Rainy
2023-01-10 05:00:00,Pretoria,32.2,61,96,Stormy
2023-01-10 05:00:00,Bloemfontein,25.9,45,56,Rainy
2023-01-10 06:00:00,Johannesburg,27.9,87,99,Stormy
2023-01-10 06:00:00,Cape Town,27.1,80,129,Rainy
2023-01-10 06:00:00,Durban,32.8,61,77,Cloudy
2023-01-10 06:00:00,Pretoria,17.1,60,152,Stormy
2023-01-10 06:00:00,Bloemfontein,25.0,69,54,Stormy
2023-01-10 07:00:00,Johannesburg,28.5,84,57,Sunny
2023-01-10 07:00:00,Cape Town,15.1,46,78,Cloudy
2023-01-10 07:00:00,Durban,29.7,48,112,Stormy
2023-01-10 07:00:00,Pretoria,21.5,84,75,Foggy
2023-01-10 07:00:00,Bloemfontein,24.5,81,61,Rainy
2023-01-10 08:00:00,Johannesburg,25.2,49,143,Foggy
2023-01-10 08:00:00,Cape Town,16.4,66,83,Rainy
2023-01-10 08:00:00,Durban,25.6,60,156,Rainy
2023-01-10 08:00:00,Pretoria,20.4,64,140,Sunny
2023-01-10 08:00:00,Bloemfontein,19.8,48,176,Stormy
2023-01-10 09:00:00,Johannesburg,14.0,67,46,Rainy
2023-01-10 09:00:00,Cape Town,31.8,89,68,Sunny
2023-01-10 09:00:00,Durban,24.7,88,140,Foggy
2023-01-10 09:00:00,Pretoria,18.1,44,72,Sunny
2023-01-10 09:00:00,Bloemfontein,18.5,87,63,Foggy
2023-01-10 10:00:00,Johannesburg,21.7,42,91,Stormy
2023-01-10 10:00:00,Cape Town,18.4,72,104,Rainy
2023-01-10 10:00:00,Durban,13.4,49,111,Cloudy
2023-01-10 10:00:00,Pretoria,28.4,77,156,Foggy
2023-01-10 10:00:00,Bloemfontein,15.0,49,131,Rainy
2023-01-10 11:00:00,Johannesburg,23.0,40,149,Cloudy
2023-01-10 11:00:00,Cape Town,20.0,45,136,Cloudy
2023-01-10 11:00:00,Durban,29.3,64,68,Foggy
2023-01-10 11:00:00,Pretoria,18.1,76,166,Rainy
2023-01-10 11:00:00,Bloemfontein,15.1,57,85,Cloudy
2023-01-10 12:00:00,Johannesburg,19.9,82,152,Sunny
2023-01-10 12:00:00,Cape Town,28.8,77,143,Sunny
2023-01-10 12:00:00,Durban,24.7,67,47,Rainy
2023-01-10 12:00:00,Pretoria,22.9,73,92,Stormy
2023-01-10 12:00:00,Bloemfontein,19.6,52,33,Sunny
2023-01-10 13:00:00,Johannesburg,13.1,61,164,Foggy
2023-01-10 13:00:00,Cape Town,21.9,43,158,Rainy
2023-01-10 13:00:00,Durban,18.6,42,150,Cloudy
2023-01-10 13:00:00,Pretoria,18.5,87,162,Sunny
2023-01-10 13:00:00,Bloemfontein,19.5,88,121,Rainy
2023-01-10 14:00:00,Johannesburg,26.0,84,76,Rainy
2023-01-10 14:00:00,Cape Town,23.7,59,112,Stormy
2023-01-10 14:00:00,Durban,20.3,43,169,Cloudy
2023-01-10 14:00:00,Pretoria,18.9,66,85,Cloudy
2023-01-10 14:00:00,Bloemfontein,13.9,63,84,Cloudy
2023-01-10 15:00:00,Johannesburg,23.8,85,61,Foggy
2023-01-10 15:00:00,Cape Town,24.8,85,135,Rainy
2023-01-10 15:00:00,Durban,25.0,78,109,Foggy
2023-01-10 15:00:00,Pretoria,27.3,74,68,Foggy
2023-01-10 15:00:00,Bloemfontein,11.3,61,147,Rainy
2023-01-10 16:00:00,Johannesburg,23.4,51,86,Cloudy
2023-01-10 16:00:00,Cape Town,23.1,61,58,Rainy
2023-01-10 16:00:00,Durban,10.4,71,75,Stormy
2023-01-10 16:00:00,Pretoria,16.7,86,141,Rainy
2023-01-10 16:00:00,Bloemfontein,22.6,61,62,Rainy
2023-01-10 17:00:00,Johannesburg,30.7,69,155,Sunny
2023-01-10 17:00:00,Cape Town,18.5,75,57,Stormy
2023-01-10 17:00:00,Durban,15.7,50,76,Sunny
2023-01-10 17:00:00,Pretoria,15.1,54,155,Cloudy
2023-01-10 17:00:00,Bloemfontein,19.2,67,101,Cloudy
2023-01-10 18:00:00,Johannesburg,21.8,72,48,Stormy
2023-01-10 18:00:00,Cape Town,23.1,42,103,Foggy
2023-01-10 18:00:00,Durban,29.4,68,127,Rainy
2023-01-10 18:00:00,Pretoria,19.4,52,158,Sunny
2023-01-10 18:00:00,Bloemfontein,24.7,52,77,Stormy
2023-01-10 19:00:00,Johannesburg,33.1,88,93,Sunny
2023-01-10 19:00:00,Cape Town,21.5,63,55,Rainy
2023-01-10 19:00:00,Durban,25.6,56,100,Foggy
2023-01-10 19:00:00,Pretoria,23.5,42,36,Sunny
2023-01-10 19:00:00,Bloemfontein,19.9,88,132,Stormy
2023-01-10 20:00:00,Johannesburg,20.5,56,54,Rainy
2023-01-10 20:00:00,Cape Town,21.7,42,58,Rainy
2023-01-10 20:00:00,Durban,29.3,55,54,Foggy
2023-01-10 20:00:00,Pretoria,27.0,67,102,Stormy
2023-01-10 20:00:00,Bloemfontein,28.2,61,109,Rainy
2023-01-10 21:00:00,Johannesburg,22.7,80,137,Sunny
2023-01-10 21:00:00,Cape Town,27.5,53,112,Cloudy
2023-01-10 21:00:00,Durban,18.9,58,44,Stormy
2023-01-10 21:00:00,Pretoria,18.0,69,86,Sunny
2023-01-10 21:00:00,Bloemfontein,21.7,79,175,Foggy
2023-01-10 22:00:00,Johannesburg,21.8,71,165,Foggy
2023-01-10 22:00:00,Cape Town,22.3,61,35,Rainy
2023-01-10 22:00:00,Durban,26.2,75,108,Foggy
2023-01-10 22:00:00,Pretoria,10.8,67,145,Cloudy
2023-01-10 22:00:00,Bloemfontein,19.0,41,106,Sunny
2023-01-10 23:00:00,Johannesburg,23.1,84,108,Stormy
2023-01-10 23:00:00,Cape Town,21.7,42,93,Rainy
2023-01-10 23:00:00,Durban,19.1,79,88,Stormy
2023-01-10 23:00:00,Pretoria,17.6,50,151,Sunny
2023-01-10 23:00:00,Bloemfontein,29.3,70,136,Cloudy
2023-01-11 00:00:00,Johannesburg,21.1,41,91,Sunny
2023-01-11 00:00:00,Cape Town,25.3,88,166,Sunny
2023-01-11 00:00:00,Durban,23.3,64,165,Rainy
2023-01-11 00:00:00,Pretoria,29.6,48,87,Stormy
2023-01-11 00:00:00,Bloemfontein,25.5,78,87,Sunny
2023-01-11 01:00:00,Johannesburg,25.9,56,128,Sunny
2023-01-11 01:00:00,Cape Town,27.4,68,88,Cloudy
2023-01-11 01:00:00,Durban,29.6,46,121,Foggy
2023-01-11 01:00:00,Pretoria,22.8,68,174,Cloudy
2023-01-11 01:00:00,Bloemfontein,21.4,55,160,Stormy
2023-01-11 02:00:00,Johannesburg,29.3,81,91,Stormy
2023-01-11 02:00:00,Cape Town,20.2,81,105,Rainy
2023-01-11 02:00:00,Durban,31.0,55,37,Foggy
2023-01-11 02:00:00,Pretoria,20.9,79,88,Stormy
2023-01-11 02:00:00,Bloemfontein,23.9,41,123,Foggy
2023-01-11 03:00:00,Johannesburg,15.9,69,167,Cloudy
2023-01-11 03:00:00,Cape Town,15.1,56,31,Stormy
2023-01-11 03:00:00,Durban,22.2,89,169,Sunny
2023-01-11 03:00:00,Pretoria,12.9,71,142,Stormy
2023-01-11 03:00:00,Bloemfontein,11.6,77,90,Foggy
2023-01-11 04:00:00,Johannesburg,16.1,67,178,Stormy
2023-01-11 04:00:00,Cape Town,17.5,85,42,Rainy
2023-01-11 04:00:00,Durban,27.2,49,161,Sunny
2023-01-11 04:00:00,Pretoria,24.5,71,52,Rainy
2023-01-11 04:00:00,Bloemfontein,25.7,72,57,Cloudy
2023-01-11 05:00:00,Johannesburg,26.1,47,30,Stormy
2023-01-11 05:00:00,Cape Town,13.5,60,125,Stormy
2023-01-11 05:00:00,Durban,20.7,74,108,Cloudy
2023-01-11 05:00:00,Pretoria,19.3,89,163,Rainy
2023-01-11 05:00:00,Bloemfontein,22.3,64,85,Sunny
2023-01-11 06:00:00,Johannesburg,22.3,68,133,Rainy
2023-01-11 06:00:00,Cape Town,14.8,52,175,Foggy
2023-01-11 06:00:00,Durban,19.7,77,56,Rainy
2023-01-11 06:00:00,Pretoria,25.2,59,169,Sunny
2023-01-11 06:00:00,Bloemfontein,27.8,71,90,Stormy
2023-01-11 07:00:00,Johannesburg,17.9,49,138,Rainy
2023-01-11 07:00:00,Cape Town,34.2,55,42,Cloudy
2023-01-11 07:00:00,Durban,16.1,88,64,Sunny
2023-01-11 07:00:00,Pretoria,21.8,50,77,Stormy
2023-01-11 07:00:00,Bloemfontein,21.3,74,115,Sunny
2023-01-11 08:00:00,Johannesburg,28.7,71,128,Cloudy
2023-01-11 08:00:00,Cape Town,25.1,42,114,Foggy
2023-01-11 08:00:00,Durban,13.7,43,90,Sunny
2023-01-11 08:00:00,Pretoria,14.6,68,156,Sunny
2023-01-11 08:00:00,Bloemfontein,26.4,82,49,Rainy
2023-01-11 09:00:00,Johannesburg,27.8,87,116,Cloudy
2023-01-11 09:00:00,Cape Town,23.8,44,80,Cloudy
2023-01-11 09:00:00,Durban,11.5,60,41,Foggy
2023-01-11 09:00:00,Pretoria,27.7,81,43,Cloudy
2023-01-11 09:00:00,Bloemfontein,21.9,50,61,Sunny
2023-01-11 10:00:00,Johannesburg,31.8,57,149,Foggy
2023-01-11 10:00:00,Cape Town,19.5,62,104,Cloudy
2023-01-11 10:00:00,Durban,22.0,80,88,Foggy
2023-01-11 10:00:00,Pretoria,15.6,64,179,Cloudy
2023-01-11 10:00:00,Bloemfontein,24.0,43,172,Cloudy
2023-01-11 11:00:00,Johannesburg,16.9,79,179,Rainy
2023-01-11 11:00:00,Cape Town,31.9,68,171,Cloudy
2023-01-11 11:00:00,Durban,19.3,89,177,Foggy
2023-01-11 11:00:00,Pretoria,21.1,79,147,Sunny
2023-01-11 11:00:00,Bloemfontein,15.7,59,160,Rainy
2023-01-11 12:00:00,Johannesburg,24.2,52,95,Cloudy
2023-01-11 12:00:00,Cape Town,22.7,76,95,Cloudy
2023-01-11 12:00:00,Durban,22.8,47,137,Foggy
2023-01-11 12:00:00,Pretoria,25.8,79,72,Rainy
2023-01-11 12:00:00,Bloemfontein,18.0,59,145,Cloudy
2023-01-11 13:00:00,Johannesburg,21.3,55,91,Sunny
2023-01-11 13:00:00,Cape Town,22.2,86,117,Sunny
2023-01-11 13:00:00,Durban,34.8,48,66,Cloudy
2023-01-11 13:00:00,Pretoria,23.3,47,124,Sunny
2023-01-11 13:00:00,Bloemfontein,26.1,69,139,Rainy
2023-01-11 14:00:00,Johannesburg,19.4,51,46,Cloudy
2023-01-11 14:00:00,Cape Town,21.0,81,123,Foggy
2023-01-11 14:00:00,Durban,24.5,73,100,Rainy
2023-01-11 14:00:00,Pretoria,12.8,83,87,Sunny
2023-01-11 14:00:00,Bloemfontein,21.1,77,167,Cloudy
2023-01-11 15:00:00,Johannesburg,14.3,71,81,Rainy
2023-01-11 15:00:00,Cape Town,28.2,76,155,Sunny
2023-01-11 15:00:00,Durban,9.3,79,101,Cloudy
2023-01-11 15:00:00,Pretoria,13.5,79,168,Stormy
2023-01-11 15:00:00,Bloemfontein,19.7,85,165,Foggy
2023-01-11 16:00:00,Johannesburg,19.8,75,154,Sunny
2023-01-11 16:00:00,Cape Town,27.5,52,65,Sunny
2023-01-11 16:00:00,Durban,25.0,70,111,Stormy
2023-01-11 16:00:00,Pretoria,19.2,77,156,Stormy
2023-01-11 16:00:00,Bloemfontein,26.3,44,39,Rainy
2023-01-11 17:00:00,Johannesburg,29.5,79,157,Foggy
2023-01-11 17:00:00,Cape Town,23.7,87,89,Foggy
2023-01-11 17:00:00,Durban,17.0,62,174,Sunny
2023-01-11 17:00:00,Pretoria,23.6,81,86,Stormy
2023-01-11 17:00:00,Bloemfontein,21.8,81,38,Foggy
2023-01-11 18:00:00,Johannesburg,19.3,57,144,Cloudy
